,10323 BURR OAK,SAN ANTONIO,TX,78230
,310 BURTON,SAN ANTONIO,TX,78221
,314 BURTON,SAN ANTONIO,TX,78221
,203 BUSHNELL,SAN ANTONIO,TX,78212
,215 BUSHNELL,SAN ANTONIO,TX,78212
,129 BYNUM,SAN ANTONIO,TX,78211
,855 BYNUM,SAN ANTONIO,TX,78211
,231 CADDO,SAN ANTONIO,TX,78211
,126 CALMAR,SAN ANTONIO,TX,78220
,912 CAMARON,SAN ANTONIO,TX,78212
,122 CANTRELL,SAN ANTONIO,TX,78221
,439 CANTRELL,SAN ANTONIO,TX,78221
,622 CANTRELL,SAN ANTONIO,TX,78221
,811 CANTRELL,SAN ANTONIO,TX,78221
,830 CANTRELL,SAN ANTONIO,TX,78221
,831 CANTRELL,SAN ANTONIO,TX,78221
,147 CARDIFF,SAN ANTONIO,TX,78220
,510 CAROL CREST,SAN ANTONIO,TX,78220
,526 CAROL CREST,SAN ANTONIO,TX,78220
,7242 CARRIAGE MIST,SAN ANTONIO,TX,78249
,5907 CEDAR PATH,SAN ANTONIO,TX,78249
,1031 CHALMERS,SAN ANTONIO,TX,78211
,1214 CHALMERS,SAN ANTONIO,TX,78211
,1230 CHALMERS,SAN ANTONIO,TX,78211
,1251 CHALMERS,SAN ANTONIO,TX,78211
,1257 CHALMERS,SAN ANTONIO,TX,78211
,1263 CHALMERS,SAN ANTONIO,TX,78211
,1337 CHALMERS,SAN ANTONIO,TX,78211
,1342 CHALMERS,SAN ANTONIO,TX,78211
,1405 CHALMERS,SAN ANTONIO,TX,78211
,234 CHARCLIFF,SAN ANTONIO,TX,78220
,318 CHARCLIFF,SAN ANTONIO,TX,78220
,355 CHARCLIFF,SAN ANTONIO,TX,78220
,4526 CHARLES WILLIAMS PLACE,SAN ANTONIO,TX,78220
,108 CHERRY BARK,SHAVANO PARK,TX,78230
,122 CINNAMON OAK,SHAVANO PARK,TX,78230
,311 CINNAMON OAK,SHAVANO PARK,TX,78230
,1934 CLAMP,SAN ANTONIO,TX,78221
,208 CLARENDON,SAN ANTONIO,TX,78211
,207 CLOVIS PLACE,SAN ANTONIO,TX,78221
,235 CLOVIS PLACE,SAN ANTONIO,TX,78221
,314 CLOVIS PLACE,SAN ANTONIO,TX,78221
,318 CLOVIS PLACE,SAN ANTONIO,TX,78221
,507 CLOVIS PLACE,SAN ANTONIO,TX,78221
,611 CLOVIS PLACE,SAN ANTONIO,TX,78221
,635 CLOVIS PLACE,SAN ANTONIO,TX,78221
,3026 COCONINO,SAN ANTONIO,TX,78211
,3107 COCONINO,SAN ANTONIO,TX,78211
,3119 COCONINO,SAN ANTONIO,TX,78211
,3307 COCONINO,SAN ANTONIO,TX,78211
,3335 COCONINO,SAN ANTONIO,TX,78211
,3107 COLONY,SAN ANTONIO,TX,78230
,3720 COLONY,SAN ANTONIO,TX,78230
,1235 COMMERCIAL,SAN ANTONIO,TX,78221
,1247 COMMERCIAL,SAN ANTONIO,TX,78221
,3409 COMMERCIAL,SAN ANTONIO,TX,78221
,3531 COMMERCIAL,SAN ANTONIO,TX,78221
,3549 COMMERCIAL,SAN ANTONIO,TX,78221
,4335 COMMERCIAL,SAN ANTONIO,TX,78221
,331 COMO,SAN ANTONIO,TX,78220
,406 COMO,SAN ANTONIO,TX,78220
,407 COMO,SAN ANTONIO,TX,78220
,419 COMO,SAN ANTONIO,TX,78220
,425 COMO,SAN ANTONIO,TX,78220
,431 COMO,SAN ANTONIO,TX,78220
,542 COMO,SAN ANTONIO,TX,78220
,563 COMO,SAN ANTONIO,TX,78220
,570 COMO,SAN ANTONIO,TX,78220
,2810 CORK,SAN ANTONIO,TX,78230
,238 CORLISS,SAN ANTONIO,TX,78220
,443 CORLISS,SAN ANTONIO,TX,78220
,527 CORLISS,SAN ANTONIO,TX,78220
,530 CORLISS,SAN ANTONIO,TX,78220
,534 CORLISS,SAN ANTONIO,TX,78220
,618 CORLISS,SAN ANTONIO,TX,78220
,215 COVINGTON,SAN ANTONIO,TX,78220
,263 COVINGTON,SAN ANTONIO,TX,78220
,158 CREE,SAN ANTONIO,TX,78211
,3910 CREEK FOREST,SAN ANTONIO,TX,78230
,4518 CREEKMOOR,SAN ANTONIO,TX,78220
,4806 CREEKMOOR,SAN ANTONIO,TX,78220
,8206 CREEKRUN PATH,SAN ANTONIO,TX,78249
,205 CRESTHILL,SAN ANTONIO,TX,78220
,125 CRESWELL,SAN ANTONIO,TX,78220
,131 CRESWELL,SAN ANTONIO,TX,78220
,222 CRESWELL,SAN ANTONIO,TX,78220
,407 CRESWELL,SAN ANTONIO,TX,78220
,813 CRYSTAL,SAN ANTONIO,TX,78211
,823 CRYSTAL,SAN ANTONIO,TX,78211
,914 CRYSTAL,SAN ANTONIO,TX,78211
,1023 CRYSTAL,SAN ANTONIO,TX,78211
,1139 CRYSTAL,SAN ANTONIO,TX,78211
,1257 CRYSTAL,SAN ANTONIO,TX,78211
,1342 CRYSTAL,SAN ANTONIO,TX,78211
,1416 CRYSTAL,SAN ANTONIO,TX,78211
,818 CULLIN,SAN ANTONIO,TX,78221
,906 CULLIN,SAN ANTONIO,TX,78221
,7514 CUPFLOWER,SAN ANTONIO,TX,78249
,166 DAFOSTE,SAN ANTONIO,TX,78220
,150 DANIEL,SAN ANTONIO,TX,78220
,153 DANIEL,SAN ANTONIO,TX,78220
,13203 DANVERS,SAN ANTONIO,TX,78249
,127 DEAN,SAN ANTONIO,TX,78212
,906 DEELY PLACE,SAN ANTONIO,TX,78221
,911 DEELY PLACE,SAN ANTONIO,TX,78221
,13343 DEER FALLS,SAN ANTONIO,TX,78249
,330 DEVINE,OLMOS PARK,TX,78212
,410 DEVINE,OLMOS PARK,TX,78212
,13303 DIME,SAN ANTONIO,TX,78249
,939 DODIC PLACE,SAN ANTONIO,TX,78221
,943 DODIC PLACE,SAN ANTONIO,TX,78221
,1427 DONALD AARON,SAN ANTONIO,TX,78221
,1443 DONALD AARON,SAN ANTONIO,TX,78221
,1522 DONALD AARON,SAN ANTONIO,TX,78221
,1535 DONALD AARON,SAN ANTONIO,TX,78221
,145 DOOLITTLE,SAN ANTONIO,TX,78211
,234 DOOLITTLE,SAN ANTONIO,TX,78211
,261 DOOLITTLE,SAN ANTONIO,TX,78211
,374 DOOLITTLE,SAN ANTONIO,TX,78211
,215 DORA,SAN ANTONIO,TX,78212
,224 DORA,SAN ANTONIO,TX,78212
,238 DORA,SAN ANTONIO,TX,78212
,123 DORIE,SAN ANTONIO,TX,78220
,135 DORIE,SAN ANTONIO,TX,78220
,139 DORIE,SAN ANTONIO,TX,78220
,143 DORIE,SAN ANTONIO,TX,78220
,247 DORIE,SAN ANTONIO,TX,78220
,351 DORIE,SAN ANTONIO,TX,78220
,391 DORIE,SAN ANTONIO,TX,78220
,422 DORIE,SAN ANTONIO,TX,78220
,134 DORSEY,SAN ANTONIO,TX,78221
,209 DORSEY,SAN ANTONIO,TX,78221
,10126 DREAMLAND,SAN ANTONIO,TX,78230
,11303 DREAMLAND,SAN ANTONIO,TX,78230
,107 DRURY,SAN ANTONIO,TX,78221
,122 DRURY,SAN ANTONIO,TX,78221
,213 DRURY,SAN ANTONIO,TX,78221
,322 DRURY,SAN ANTONIO,TX,78221
,336 DRURY,SAN ANTONIO,TX,78221
,419 DRURY,SAN ANTONIO,TX,78221
,834 DRURY,SAN ANTONIO,TX,78221
,1303 DRURY,SAN ANTONIO,TX,78221
,1327 DRURY,SAN ANTONIO,TX,78221
,1419 DRURY,SAN ANTONIO,TX,78221
,1431 DRURY,SAN ANTONIO,TX,78221
,4239 DYSART,SAN ANTONIO,TX,78220
,139 ACKARD PLACE,SAN ANTONIO,TX,78221
,311 ACKARD PLACE,SAN ANTONIO,TX,78221
,223 AMBER PLACE,SAN ANTONIO,TX,78221
,231 AMBER PLACE,SAN ANTONIO,TX,78221
,254 AMBER PLACE,SAN ANTONIO,TX,78221
,215 ANSLEY,SAN ANTONIO,TX,78221
,501 ASHBY PLACE,SAN ANTONIO,TX,78212
,622 ASHBY PLACE,SAN ANTONIO,TX,78212
,646 ASHBY PLACE,SAN ANTONIO,TX,78212
,647 ASHBY PLACE,SAN ANTONIO,TX,78212
,605 CONTOUR,SAN ANTONIO,TX,78212
,619 CONTOUR,SAN ANTONIO,TX,78212
,639 CONTOUR,SAN ANTONIO,TX,78212
,701 CONTOUR,SAN ANTONIO,TX,78212
,711 CONTOUR,SAN ANTONIO,TX,78212
,715 CONTOUR,SAN ANTONIO,TX,78212
,721 CONTOUR,SAN ANTONIO,TX,78212
,835 CONTOUR,SAN ANTONIO,TX,78212
,845 CONTOUR,SAN ANTONIO,TX,78212
,847 CONTOUR,SAN ANTONIO,TX,78212
,855 CONTOUR,SAN ANTONIO,TX,78212
,220 CRAIG PLACE,SAN ANTONIO,TX,78212
,420 CRAIG PLACE,SAN ANTONIO,TX,78212
,116 DEWEY PLACE,SAN ANTONIO,TX,78212
,511 DEWEY PLACE,SAN ANTONIO,TX,78212
,807 ELMIRA,SAN ANTONIO,TX,78212
,815 ELMIRA,SAN ANTONIO,TX,78212
,1115 ELMIRA,SAN ANTONIO,TX,78212
,1119 ELMIRA,SAN ANTONIO,TX,78212
,1127 ELMIRA,SAN ANTONIO,TX,78212
,104 ELSMERE PLACE,SAN ANTONIO,TX,78212
,311 EUCLID,SAN ANTONIO,TX,78212
,617 EUCLID,SAN ANTONIO,TX,78212
,315 EVERGREEN,SAN ANTONIO,TX,78212
,615 EVERGREEN,SAN ANTONIO,TX,78212
,239 FORMOSA,SAN ANTONIO,TX,78221
,355 FORMOSA,SAN ANTONIO,TX,78221
,427 FORMOSA,SAN ANTONIO,TX,78221
,100 GRAMERCY PLACE,SAN ANTONIO,TX,78212
,151 GRAMERCY PLACE,SAN ANTONIO,TX,78212
,247 HILDEBRAND,SAN ANTONIO,TX,78212
,110 HOLLYWOOD,SAN ANTONIO,TX,78212
,103 HUISACHE,SAN ANTONIO,TX,78212
,211 HUISACHE,SAN ANTONIO,TX,78212
,506 HUISACHE,SAN ANTONIO,TX,78212
,731 HUISACHE,SAN ANTONIO,TX,78212
,218 HUTCHINS PLACE,SAN ANTONIO,TX,78221
,250 HUTCHINS PLACE,SAN ANTONIO,TX,78221
,447 HUTCHINS PLACE,SAN ANTONIO,TX,78221
,119 KINGS HWY,SAN ANTONIO,TX,78212
,610 LOCUST,SAN ANTONIO,TX,78212
,760 LOCUST,SAN ANTONIO,TX,78212
,112 LYNWOOD,SAN ANTONIO,TX,78212
,414 MALLY,SAN ANTONIO,TX,78221
,534 MALLY,SAN ANTONIO,TX,78221
,217 MANDALAY,OLMOS PARK,TX,78212
,404 MANDALAY,OLMOS PARK,TX,78212
,619 MANDALAY,OLMOS PARK,TX,78212
,634 MANDALAY,OLMOS PARK,TX,78212
,409 MISTLETOE,SAN ANTONIO,TX,78212
,421 MISTLETOE,SAN ANTONIO,TX,78212
,425 MISTLETOE,SAN ANTONIO,TX,78212
,727 MISTLETOE,SAN ANTONIO,TX,78212
,740 MYRTLE,SAN ANTONIO,TX,78212
,436 OLMOS,OLMOS PARK,TX,78212
,604 OLMOS,OLMOS PARK,TX,78212
,614 OLMOS,OLMOS PARK,TX,78212
,620 OLMOS,OLMOS PARK,TX,78212
,624 OLMOS,OLMOS PARK,TX,78212
,703 OLMOS,OLMOS PARK,TX,78212
,721 OLMOS,OLMOS PARK,TX,78212
,727 OLMOS,OLMOS PARK,TX,78212
,622 PARK,SAN ANTONIO,TX,78212
,727 PARK,SAN ANTONIO,TX,78212
,733 PARK,SAN ANTONIO,TX,78212
,811 PARK,SAN ANTONIO,TX,78212
,815 PARK,SAN ANTONIO,TX,78212
,825 PARK,SAN ANTONIO,TX,78212
,165 PETALUMA,SAN ANTONIO,TX,78221
,318 PETALUMA,SAN ANTONIO,TX,78221
,727 PETALUMA,SAN ANTONIO,TX,78221
,263 ROSEWOOD,SAN ANTONIO,TX,78212
,315 ROSEWOOD,SAN ANTONIO,TX,78212
,422 ROSEWOOD,SAN ANTONIO,TX,78212
,427 RUSSELL PLACE,SAN ANTONIO,TX,78212
,251 VESTAL PLACE,SAN ANTONIO,TX,78221
,259 VESTAL PLACE,SAN ANTONIO,TX,78221
,302 VESTAL PLACE,SAN ANTONIO,TX,78221
,315 VILLARET,SAN ANTONIO,TX,78221
,434 VILLARET,SAN ANTONIO,TX,78221
,507 VILLARET,SAN ANTONIO,TX,78221
,107 WILDWOOD,OLMOS PARK,TX,78212
,212 WILDWOOD,OLMOS PARK,TX,78212
,215 WILDWOOD,OLMOS PARK,TX,78212
,306 WILDWOOD,OLMOS PARK,TX,78212
,400 WILDWOOD,OLMOS PARK,TX,78212
,407 WILDWOOD,OLMOS PARK,TX,78212
,333 WOODLAWN,SAN ANTONIO,TX,78212
,411 WOODLAWN,SAN ANTONIO,TX,78212
,411 WOODLAWN,SAN ANTONIO,TX,78212
,415 WOODLAWN,SAN ANTONIO,TX,78212
,103 EAGLE VAIL,SAN ANTONIO,TX,78258
,219 EDNA,SAN ANTONIO,TX,78220
,231 EDNA,SAN ANTONIO,TX,78220
,247 EDNA,SAN ANTONIO,TX,78220
,251 EDNA,SAN ANTONIO,TX,78220
,314 EDNA,SAN ANTONIO,TX,78220
,410 EDNA,SAN ANTONIO,TX,78220
,20910 EL SUELO BUENO,SAN ANTONIO,TX,78258
,21102 EL SUELO BUENO,SAN ANTONIO,TX,78258
,356 ELKS,SAN ANTONIO,TX,78211
,410 ELKS,SAN ANTONIO,TX,78211
,446 ELKS,SAN ANTONIO,TX,78211
,508 ELKS,SAN ANTONIO,TX,78211
,606 ELKS,SAN ANTONIO,TX,78211
,11511 ELM BLF,SAN ANTONIO,TX,78230
,11639 ELM RDG,SAN ANTONIO,TX,78230
,11650 ELM RDG,SAN ANTONIO,TX,78230
,11710 ELMSCOURT,SAN ANTONIO,TX,78230
,824 ELMWOOD,SAN ANTONIO,TX,78212
,150 EMILIE,SAN ANTONIO,TX,78221
,5000 ENTERPRISE,SAN ANTONIO,TX,78249
,707 ESCALON,SAN ANTONIO,TX,78221
,1500 ESCALON,SAN ANTONIO,TX,78221
,10406 ETHAN ALLEN,SAN ANTONIO,TX,78230
,4307 EULALEE,SAN ANTONIO,TX,78220
,550 F,SAN ANTONIO,TX,78220
,762 F,SAN ANTONIO,TX,78220
,766 F,SAN ANTONIO,TX,78220
,767 F,SAN ANTONIO,TX,78220
,919 F,SAN ANTONIO,TX,78220
,935 F,SAN ANTONIO,TX,78220
,3302 FAIRMEADOWS,SAN ANTONIO,TX,78211
,302 FARGO,SAN ANTONIO,TX,78220
,355 FARGO,SAN ANTONIO,TX,78220
,415 FARGO,SAN ANTONIO,TX,78220
,142 FAY,SAN ANTONIO,TX,78211
,328 FAY,PORT SAN ANTONIO,TX,78211
,714 FAY,SAN ANTONIO,TX,78211
,215 FELPS,SAN ANTONIO,TX,78221
,204 FENFIELD,SAN ANTONIO,TX,78211
,241 FENFIELD,SAN ANTONIO,TX,78211
,702 FENFIELD,SAN ANTONIO,TX,78211
,716 FENFIELD,SAN ANTONIO,TX,78211
,717 FENFIELD,SAN ANTONIO,TX,78211
,916 FENFIELD,SAN ANTONIO,TX,78211
,1112 FENFIELD,SAN ANTONIO,TX,78211
,1239 FENFIELD,SAN ANTONIO,TX,78211
,1302 FENFIELD,SAN ANTONIO,TX,78211
,123 FERRIS,SAN ANTONIO,TX,78220
,126 FERRIS,SAN ANTONIO,TX,78220
,142 FERRIS,SAN ANTONIO,TX,78220
,158 FERRIS,SAN ANTONIO,TX,78220
,271 FERRIS,SAN ANTONIO,TX,78220
,311 FERRIS,SAN ANTONIO,TX,78220
,319 FERRIS,SAN ANTONIO,TX,78220
,327 FERRIS,SAN ANTONIO,TX,78220
,334 FERRIS,SAN ANTONIO,TX,78220
,435 FERRIS,SAN ANTONIO,TX,78220
,438 FERRIS,SAN ANTONIO,TX,78220
,451 FERRIS,SAN ANTONIO,TX,78220
,519 FERRIS,SAN ANTONIO,TX,78220
,530 FERRIS,SAN ANTONIO,TX,78220
,547 FERRIS,SAN ANTONIO,TX,78220
,651 FERRIS,SAN ANTONIO,TX,78220
,659 FERRIS,SAN ANTONIO,TX,78220
,923 FITCH,SAN ANTONIO,TX,78211
,935 FITCH,SAN ANTONIO,TX,78211
,1009 FITCH,SAN ANTONIO,TX,78211
,1050 FITCH,SAN ANTONIO,TX,78211
,1134 FITCH,SAN ANTONIO,TX,78211
,1157 FITCH,SAN ANTONIO,TX,78211
,1166 FITCH,SAN ANTONIO,TX,78211
,1170 FITCH,SAN ANTONIO,TX,78211
,1303 FITCH,SAN ANTONIO,TX,78211
,2018 FITCH,SAN ANTONIO,TX,78211
,2106 FITCH,SAN ANTONIO,TX,78211
,1003 FLANDERS,SAN ANTONIO,TX,78211
,1138 FLANDERS,SAN ANTONIO,TX,78211
,1263 FLANDERS,SAN ANTONIO,TX,78211
,1307 FLANDERS,SAN ANTONIO,TX,78211
,1317 FLANDERS,SAN ANTONIO,TX,78211
,1540 FLANDERS,SAN ANTONIO,TX,78211
,1556 FLANDERS,SAN ANTONIO,TX,78211
,1557 FLANDERS,SAN ANTONIO,TX,78211
,25158 FLYING ARROW,SAN ANTONIO,TX,78258
,6690 FM 1346,SAN ANTONIO,TX,78220
,6783 FM 1346,SAN ANTONIO,TX,78220
,7252 FM 1346,SAN ANTONIO,TX,78220
,14315 FM 1937,SAN ANTONIO,TX,78221
,19210 FM 1937,SAN ANTONIO,TX,78221
,19230 FM 1937,SAN ANTONIO,TX,78221
,19230 FM 1937,SAN ANTONIO,TX,78221
,19424 FM 1937,SAN ANTONIO,TX,78221
,673 FM 2537,SAN ANTONIO,TX,78221
,3030 FORT PARKER,SAN ANTONIO,TX,78211
,809 FULTON,SAN ANTONIO,TX,78212
,426 G,SAN ANTONIO,TX,78220
,1316 GARNETT,SAN ANTONIO,TX,78221
,9226 GARNETT,SAN ANTONIO,TX,78221
,9303 GARNETT,SAN ANTONIO,TX,78221
,344 GILLETTE,SAN ANTONIO,TX,78221
,416 GILLETTE,SAN ANTONIO,TX,78221
,7303 GLAZE,SAN ANTONIO,TX,78249
,107 GLENCOE,SAN ANTONIO,TX,78212
,122 GLENCOE,SAN ANTONIO,TX,78212
,135 GLENCOE,SAN ANTONIO,TX,78212
,3011 GOLDEN,SAN ANTONIO,TX,78211
,3019 GOLDEN,SAN ANTONIO,TX,78211
,3143 GOLDEN,SAN ANTONIO,TX,78211
,155 GOODELL,SAN ANTONIO,TX,78220
,3535 GRACIE,SAN ANTONIO,TX,78211
,115 GROSVENOR,SAN ANTONIO,TX,78221
,126 GROSVENOR,SAN ANTONIO,TX,78221
,230 GROSVENOR,SAN ANTONIO,TX,78221
,426 GROSVENOR,SAN ANTONIO,TX,78221
,635 GROSVENOR,SAN ANTONIO,TX,78221
,718 GROSVENOR,SAN ANTONIO,TX,78221
,1022 GROSVENOR,SAN ANTONIO,TX,78221
,410 H,SAN ANTONIO,TX,78220
,618 H,SAN ANTONIO,TX,78220
,10923 HAMLEN PARK,SAN ANTONIO,TX,78249
,4402 HAMPSTEAD,SAN ANTONIO,TX,78220
,423 HAMPTON,SAN ANTONIO,TX,78220
,438 HAMPTON,SAN ANTONIO,TX,78220
,816 HAMPTON,SAN ANTONIO,TX,78220
,11510 HEAP,SAN ANTONIO,TX,78230
,121 HILL,SAN ANTONIO,TX,78212
,211 HILL,SAN ANTONIO,TX,78212
,102 HILLSIDE,OLMOS PARK,TX,78212
,539 HOLMGREEN,SAN ANTONIO,TX,78220
,853 HOLMGREEN,SAN ANTONIO,TX,78220
,879 HOLMGREEN,SAN ANTONIO,TX,78220
,9107 HONEY CRK,SAN ANTONIO,TX,78230
,18906 HONEY MESQUITE,SAN ANTONIO,TX,78258
,155 HOPI,SAN ANTONIO,TX,78211
,140 HORACE,SAN ANTONIO,TX,78212
,147 HOSACK,SAN ANTONIO,TX,78211
,203 HOSACK,SAN ANTONIO,TX,78211
,206 HUB,SAN ANTONIO,TX,78220
,243 HUB,SAN ANTONIO,TX,78220
,20550 HUEBNER,SAN ANTONIO,TX,78258
,20550 HUEBNER,SAN ANTONIO,TX,78258
,222 HUMBOLDT,SAN ANTONIO,TX,78211
,235 HUMBOLDT,SAN ANTONIO,TX,78211
,246 HUMBOLDT,SAN ANTONIO,TX,78211
,339 HUMBOLDT,SAN ANTONIO,TX,78211
,402 HUMBOLDT,SAN ANTONIO,TX,78211
,428 HUMBOLDT,SAN ANTONIO,TX,78211
,510 HUMBOLDT,SAN ANTONIO,TX,78211
,3514 HUNTERS,SAN ANTONIO,TX,78230
,13207 HUNTERS,SAN ANTONIO,TX,78230
,3409 HUNTERS WALK,SAN ANTONIO,TX,78230
,7315 HUNTSMAN RUN,SAN ANTONIO,TX,78249
,643 I,SAN ANTONIO,TX,78220
,119 IKE,SAN ANTONIO,TX,78211
,211 IKE,SAN ANTONIO,TX,78211
,354 IKE,SAN ANTONIO,TX,78211
,354 IKE,SAN ANTONIO,TX,78211
,119 ILLG,SAN ANTONIO,TX,78211
,122 ILLG,SAN ANTONIO,TX,78211
,3903 IRON MILL,SAN ANTONIO,TX,78230
,10 IRONWOOD,OLMOS PARK,TX,78212
,230 IROQUOIS,SAN ANTONIO,TX,78211
,322 IROQUOIS,SAN ANTONIO,TX,78211
,331 IROQUOIS,SAN ANTONIO,TX,78211
,334 IROQUOIS,SAN ANTONIO,TX,78211
,310 J,SAN ANTONIO,TX,78220
,527 J,SAN ANTONIO,TX,78220
,619 J,SAN ANTONIO,TX,78220
,627 J,SAN ANTONIO,TX,78220
,639 J,SAN ANTONIO,TX,78220
,639 J,SAN ANTONIO,TX,78220
,3330 J,SAN ANTONIO,TX,78220
,711 JACKSON,SAN ANTONIO,TX,78212
,719 JACKSON,SAN ANTONIO,TX,78212
,11202 JADE GREEN,SAN ANTONIO,TX,78249
,11207 JADESTONE,SAN ANTONIO,TX,78249
,1519 JANET GALE,SAN ANTONIO,TX,78221
,1522 JANET GALE,SAN ANTONIO,TX,78221
,6865 JOE LOUIS,SAN ANTONIO,TX,78220
,7253 JOE LOUIS,SAN ANTONIO,TX,78220
,419 K,SAN ANTONIO,TX,78220
,438 K,SAN ANTONIO,TX,78220
,833 KEATS,SAN ANTONIO,TX,78211
,854 KEATS,SAN ANTONIO,TX,78211
,868 KEATS,SAN ANTONIO,TX,78211
,905 KEATS,SAN ANTONIO,TX,78211
,938 KEATS,SAN ANTONIO,TX,78211
,1102 KEATS,SAN ANTONIO,TX,78211
,1443 KEATS,SAN ANTONIO,TX,78211
,1538 KEATS,SAN ANTONIO,TX,78211
,11803 KELLERS,SAN ANTONIO,TX,78230
,102 KELSEY,SAN ANTONIO,TX,78211
,667 KENDALIA,SAN ANTONIO,TX,78221
,701 KENDALIA,SAN ANTONIO,TX,78221
,735 KENDALIA,SAN ANTONIO,TX,78221
,843 KENDALIA,SAN ANTONIO,TX,78221
,946 KENDALIA,SAN ANTONIO,TX,78221
,1035 KENDALIA,SAN ANTONIO,TX,78221
,302 KENMAR,SAN ANTONIO,TX,78220
,374 KENMAR,SAN ANTONIO,TX,78220
,416 KING,SAN ANTONIO,TX,78211
,425 KING,SAN ANTONIO,TX,78211
,714 KING,SAN ANTONIO,TX,78211
,838 KING,SAN ANTONIO,TX,78211
,930 KING,SAN ANTONIO,TX,78211
,219 KINGS,SAN ANTONIO,TX,78212
,124 KINGSBURY,SAN ANTONIO,TX,78212
,204 KINGSBURY,SAN ANTONIO,TX,78212
,3003 KIOWA,SAN ANTONIO,TX,78211
,3115 KIOWA,SAN ANTONIO,TX,78211
,3122 KIOWA,SAN ANTONIO,TX,78211
,606 KNOTTY OAK,SAN ANTONIO,TX,78220
,311 KOPPLOW,SAN ANTONIO,TX,78221
,334 LA MANDA,SAN ANTONIO,TX,78212
,523 LA MANDA,SAN ANTONIO,TX,78212
,3063 LA ROSA,SAN ANTONIO,TX,78211
,3111 LA ROSA,SAN ANTONIO,TX,78211
,3142 LA ROSA,SAN ANTONIO,TX,78211
,3206 LA ROSA,SAN ANTONIO,TX,78211
,3210 LA ROSA,SAN ANTONIO,TX,78211
,3402 LA ROSA,SAN ANTONIO,TX,78211
,1006 LA TIERRA,SAN ANTONIO,TX,78258
,3122 LA VIOLETA,SAN ANTONIO,TX,78211
,3315 LA VIOLETA,SAN ANTONIO,TX,78211
,3407 LA VIOLETA,SAN ANTONIO,TX,78211
,102 LACEY OAK,SHAVANO PARK,TX,78230
,106 LACEY OAK,SHAVANO PARK,TX,78230
,114 LACEY OAK,SHAVANO PARK,TX,78230
,119 LACEY OAK,SHAVANO PARK,TX,78230
,127 LACEY OAK,SHAVANO PARK,TX,78230
,5010 LAKEWOOD,SAN ANTONIO,TX,78220
,162 LANGFORD PLACE,SAN ANTONIO,TX,78221
,527 LANIER,SAN ANTONIO,TX,78221
,6009 LARIMER SQ,SAN ANTONIO,TX,78249
,1603 LATIMER,SAN ANTONIO,TX,78220
,1631 LATIMER,SAN ANTONIO,TX,78220
,250 LAUREL HEIGHTS PLACE,SAN ANTONIO,TX,78212
,7 LAZY HOLW,SAN ANTONIO,TX,78230
,18160 LEAL,SAN ANTONIO,TX,78221
,18719 LEAL,SAN ANTONIO,TX,78221
,18827 LEAL,SAN ANTONIO,TX,78221
,18903 LEAL,SAN ANTONIO,TX,78221
,18907 LEAL,SAN ANTONIO,TX,78221
,18911 LEAL,SAN ANTONIO,TX,78221
,18915 LEAL,SAN ANTONIO,TX,78221
,18919 LEAL,SAN ANTONIO,TX,78221
,19019 LEAL,SAN ANTONIO,TX,78221
,19023 LEAL,SAN ANTONIO,TX,78221
,19031 LEAL,SAN ANTONIO,TX,78221
,19107 LEAL,SAN ANTONIO,TX,78221
,19115 LEAL,SAN ANTONIO,TX,78221
,19123 LEAL,SAN ANTONIO,TX,78221
,19139 LEAL,SAN ANTONIO,TX,78221
,19215 LEAL,SAN ANTONIO,TX,78221
,19219 LEAL,SAN ANTONIO,TX,78221
,19223 LEAL,SAN ANTONIO,TX,78221
,19231 LEAL,SAN ANTONIO,TX,78221
,19231 LEAL,SAN ANTONIO,TX,78221
,19235 LEAL,SAN ANTONIO,TX,78221
,871 LEE HALL,SAN ANTONIO,TX,78212
,321 LEONIDAS,SAN ANTONIO,TX,78220
,349 LEONIDAS,SAN ANTONIO,TX,78220
,411 LEWIS,SAN ANTONIO,TX,78212
,103 LIMESTONE OAK,SHAVANO PARK,TX,78230
,302 LINCOLNSHIRE,SAN ANTONIO,TX,78220
,314 LINCOLNSHIRE,SAN ANTONIO,TX,78220
,415 LINCOLNSHIRE,SAN ANTONIO,TX,78220
,419 LINCOLNSHIRE,SAN ANTONIO,TX,78220
,458 LINCOLNSHIRE,SAN ANTONIO,TX,78220
,471 LINCOLNSHIRE,SAN ANTONIO,TX,78220
,475 LINCOLNSHIRE,SAN ANTONIO,TX,78220
,503 LINCOLNSHIRE,SAN ANTONIO,TX,78220
,523 LINCOLNSHIRE,SAN ANTONIO,TX,78220
,570 LINCOLNSHIRE,SAN ANTONIO,TX,78220
,586 LINCOLNSHIRE,SAN ANTONIO,TX,78220
,626 LINCOLNSHIRE,SAN ANTONIO,TX,78220
,750 LINCOLNSHIRE,SAN ANTONIO,TX,78220
,23 LINDEN,SAN ANTONIO,TX,78211
,323 LINDEN,SAN ANTONIO,TX,78211
,807 LINDEN,SAN ANTONIO,TX,78211
,1122 LINDEN,SAN ANTONIO,TX,78211
,1224 LINDEN,SAN ANTONIO,TX,78211
,1618 LONE OAK,SAN ANTONIO,TX,78220
,303 LONGVIEW,SAN ANTONIO,TX,78220
,4534 LORD,SAN ANTONIO,TX,78220
,4854 LORD,SAN ANTONIO,TX,78220
,221 LOVERA,SAN ANTONIO,TX,78212
